AIM3	PF17096	Altered inheritance of mitochondria protein 3
AIM5	PF17050	Altered inheritance of mitochondria 5
AIMP2_LysRS_bd	PF16780	AIMP2 lysyl-tRNA synthetase binding domain
AIP3	PF03915	Actin interacting protein 3
AIPR	PF10592	AIPR protein
AIRC	PF00731	AIR carboxylase
AIRS	PF00586	AIR synthase related protein, N-terminal domain
AIRS_C	PF02769	AIR synthase related protein, C-terminal domain
AJAP1_PANP_C	PF15298	AJAP1/PANP C-terminus
AKAP28	PF14469	28 kDa A-kinase anchor
AKAP2_C	PF15304	A-kinase anchor protein 2 C-terminus
AKAP7_NLS	PF10469	AKAP7 2'5' RNA ligase-like domain
AKAP7_RIRII_bdg	PF10470	PKA-RI-RII subunit binding domain of A-kinase anchor protein
AKAP95	PF04988	A-kinase anchoring protein 95 (AKAP95)
AKAP_110	PF05716	A-kinase anchor protein 110 kDa (AKAP 110)
AKNA	PF12443	AT-hook-containing transcription factor
ALAD	PF00490	Delta-aminolevulinic acid dehydratase
AlaDh_PNT_C	PF01262	Alanine dehydrogenase/PNT, C-terminal domain
AlaDh_PNT_N	PF05222	Alanine dehydrogenase/PNT, N-terminal domain
AlaE	PF06610	L-alanine exporter
Alanine_zipper	PF11839	Alanine-zipper, major outer membrane lipoprotein
Ala_racemase_C	PF00842	Alanine racemase, C-terminal domain
Ala_racemase_N	PF01168	Alanine racemase, N-terminal domain
Alb1	PF09135	Alb1
Alba	PF01918	Alba
AlbA_2	PF04326	Putative DNA-binding domain
Albumin_I	PF08027	Albumin I chain b
Albumin_I_a	PF16720	Albumin I chain a
ALC	PF17527	Phage ALC protein
AlcCBM31	PF11606	Family 31 carbohydrate binding protein
Aldedh	PF00171	Aldehyde dehydrogenase family
Aldolase	PF01081	KDPG and KHG aldolase
Aldolase_II	PF00596	Class II Aldolase and Adducin N-terminal domain
Aldose_epim	PF01263	Aldose 1-epimerase
Aldo_ket_red	PF00248	Aldo/keto reductase family
Ald_deCOase	PF11266	Long-chain fatty aldehyde decarbonylase
Ald_Xan_dh_C	PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
Ald_Xan_dh_C2	PF02738	Molybdopterin-binding domain of aldehyde dehydrogenase
ALF	PF03752	Short repeats of unknown function
Alfin	PF12165	Alfin
ALG11_N	PF15924	ALG11 mannosyltransferase N-terminus
Alg14	PF08660	Oligosaccharide biosynthesis protein Alg14 like
ALG3	PF05208	ALG3 protein
Alg6_Alg8	PF03155	ALG6, ALG8 glycosyltransferase family
AlgF	PF11182	Alginate O-acetyl transferase AlgF
Alginate_exp	PF13372	Alginate export
Alginate_lyase	PF05426	Alginate lyase
Alginate_lyase2	PF08787	Alginate lyase
ALGX	PF16822	SGNH hydrolase-like domain, acetyltransferase AlgX
ALIX_LYPXL_bnd	PF13949	ALIX V-shaped domain binding to HIV
AlkA_N	PF06029	AlkA N-terminal domain
Alkyl_sulf_C	PF14864	Alkyl sulfatase C-terminal
Alkyl_sulf_dimr	PF14863	Alkyl sulfatase dimerisation
Alk_phosphatase	PF00245	Alkaline phosphatase
Allantoicase	PF03561	Allantoicase repeat
Allatostatin	PF05953	Allatostatin
Allene_ox_cyc	PF06351	Allene oxide cyclase
Allexi_40kDa	PF05549	Allexivirus 40kDa protein
Alliinase_C	PF04864	Allinase
ALMS_motif	PF15309	ALMS motif
ALMS_repeat	PF18727	Alstrom syndrome repeat
ALMT	PF11744	Aluminium activated malate transporter
ALO	PF04030	D-arabinono-1,4-lactone oxidase
Alpha-2-MRAP_C	PF06401	Alpha-2-macroglobulin RAP, C-terminal domain
Alpha-2-MRAP_N	PF06400	Alpha-2-macroglobulin RAP, N-terminal domain
Alpha-amylase	PF00128	Alpha amylase, catalytic domain
Alpha-amylase_C	PF02806	Alpha amylase, C-terminal all-beta domain
Alpha-amylase_N	PF02903	Alpha amylase, N-terminal ig-like domain
Alpha-amyl_C	PF09071	Alpha-amylase, C terminal
Alpha-amyl_C2	PF07821	Alpha-amylase C-terminal beta-sheet domain
Alpha-E	PF04168	A predicted alpha-helical domain with a conserved ER motif.
alpha-hel2	PF14456	Alpha-helical domain 2
Alpha-L-AF_C	PF06964	Alpha-L-arabinofuranosidase C-terminal domain
Alpha-mann_mid	PF09261	Alpha mannosidase middle domain
AlphaC_C	PF17480	AlphaC  C-terminal
AlphaC_N	PF08829	Alpha C protein N terminal
Alpha_adaptinC2	PF02883	Adaptin C-terminal domain
Alpha_adaptin_C	PF02296	Alpha adaptin AP2, C-terminal domain
Alpha_E1_glycop	PF01589	Alphavirus E1 glycoprotein
Alpha_E2_glycop	PF00943	Alphavirus E2 glycoprotein
Alpha_E3_glycop	PF01563	Alphavirus E3 glycoprotein
Alpha_GJ	PF03229	Alphavirus glycoprotein J
Alpha_Helical	PF18489	Alpha helical domain
Alpha_kinase	PF02816	Alpha-kinase family
Alpha_L_fucos	PF01120	Alpha-L-fucosidase
Alpha_TIF	PF02232	Alpha trans-inducing protein (Alpha-TIF)
Alph_Pro_TM	PF09608	Putative transmembrane protein (Alph_Pro_TM)
ALP_N	PF17989	Actin like proteins N terminal domain
ALS2CR11	PF15729	Amyotrophic lateral sclerosis 2 candidate 11
ALS2CR8	PF15299	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8
ALS_ss_C	PF10369	Small subunit of acetolactate synthase
AltA1	PF16541	Alternaria alternata allergen 1
Alveol-reg_P311	PF11092	Neuronal protein 3.1 (p311)
AMA-1	PF02430	Apical membrane antigen 1
Amastin	PF07344	Amastin surface glycoprotein
Amb_V_allergen	PF03913	Amb V Allergen
Amdase	PF17645	Arylmalonate decarboxylase
Amdo_NSP	PF12475	Amdovirus non-structural protein
Amelin	PF05111	Ameloblastin precursor (Amelin)
Amelogenin	PF02948	Amelogenin
Amelotin	PF15757	Amelotin
amfpi-1	PF12190	Fungal protease inhibitor
AMH_N	PF04709	Anti-Mullerian hormone, N terminal region
Amidase	PF01425	Amidase
Amidase02_C	PF12123	N-acetylmuramoyl-l-alanine amidase
Amidase_2	PF01510	N-acetylmuramoyl-L-alanine amidase
Amidase_3	PF01520	N-acetylmuramoyl-L-alanine amidase
Amidase_5	PF05382	Bacteriophage peptidoglycan hydrolase
Amidase_6	PF12671	Putative amidase domain
Amidinotransf	PF02274	Amidinotransferase
Amidohydro_1	PF01979	Amidohydrolase family
Amidohydro_2	PF04909	Amidohydrolase
Amidohydro_3	PF07969	Amidohydrolase family
Amidoligase_2	PF12224	Putative amidoligase enzyme
Amido_AtzD_TrzD	PF09663	Amidohydrolase ring-opening protein (Amido_AtzD_TrzD)
AMIN	PF11741	AMIN domain
Aminoglyc_resit	PF10706	Aminoglycoside-2''-adenylyltransferase
Aminopep	PF10023	Putative aminopeptidase
Aminotran_1_2	PF00155	Aminotransferase class I and II
Aminotran_3	PF00202	Aminotransferase class-III
Aminotran_4	PF01063	Amino-transferase class IV
Aminotran_5	PF00266	Aminotransferase class-V
Aminotran_MocR	PF12897	Alanine-glyoxylate amino-transferase
Amino_oxidase	PF01593	Flavin containing amine oxidoreductase
AmiS_UreI	PF02293	AmiS/UreI family transporter
Amj	PF10997	Alternate to MurJ
AMMECR1	PF01871	AMMECR1
Ammonium_transp	PF00909	Ammonium Transporter Family
Amnionless	PF14828	Amnionless
AMNp_N	PF10423	Bacterial AMP nucleoside phosphorylase N-terminus
AMO	PF02461	Ammonia monooxygenase
AmoC	PF04896	Ammonia monooxygenase/methane monooxygenase, subunit C
AMOP	PF03782	AMOP domain
AMP-binding	PF00501	AMP-binding enzyme
AMP-binding_C	PF13193	AMP-binding enzyme C-terminal domain
AMP-binding_C_2	PF14535	AMP-binding enzyme C-terminal domain
AmpE	PF17113	Regulatory signalling modulator protein AmpE
AMPK1_CBM	PF16561	Glycogen recognition site of AMP-activated protein kinase
AMPKBI	PF04739	5'-AMP-activated protein kinase beta subunit, interaction domain
AMP_N	PF05195	Aminopeptidase P, N-terminal domain
ANAPC1	PF12859	Anaphase-promoting complex subunit 1
ANAPC10	PF03256	Anaphase-promoting complex, subunit 10 (APC10)
ANAPC15	PF15243	Anaphase-promoting complex subunit 15
ANAPC16	PF17256	Anaphase-promoting complex, subunit 16
ANAPC2	PF08672	Anaphase promoting complex (APC) subunit 2
ANAPC3	PF12895	Anaphase-promoting complex, cyclosome, subunit 3
ANAPC4	PF12896	Anaphase-promoting complex, cyclosome, subunit 4
ANAPC4_WD40	PF12894	Anaphase-promoting complex subunit 4 WD40 domain
ANAPC5	PF12862	Anaphase-promoting complex subunit 5
ANAPC8	PF04049	Anaphase promoting complex subunit 8 / Cdc23
ANAPC9	PF12856	Anaphase-promoting complex subunit 9
ANAPC_CDC26	PF10471	Anaphase-promoting complex APC subunit CDC26
ANATO	PF01821	Anaphylotoxin-like domain
Androgen_recep	PF02166	Androgen receptor
Anemone_cytotox	PF06369	Sea anemone cytotoxic protein
AnfG_VnfG	PF03139	Vanadium/alternative nitrogenase delta subunit
AnfO_nitrog	PF09582	Iron only nitrogenase protein AnfO (AnfO_nitrog)
ANF_receptor	PF01094	Receptor family ligand binding region
Angiomotin_C	PF12240	Angiomotin C terminal
Anillin	PF08174	Cell division protein anillin
Anillin_N	PF16018	Anillin N-terminus
Ank	PF00023	Ankyrin repeat
ANKH	PF07260	Progressive ankylosis protein (ANKH)
AnkUBD	PF18418	Ankyrin ubiquitin-binding domain
Ank_2	PF12796	Ankyrin repeats (3 copies)
Ank_3	PF13606	Ankyrin repeat
Ank_4	PF13637	Ankyrin repeats (many copies)
Ank_5	PF13857	Ankyrin repeats (many copies)
AnmK	PF03702	Anhydro-N-acetylmuramic acid kinase
Annexin	PF00191	Annexin
Annexin_like	PF18411	Annexin-like domain
Anoctamin	PF04547	Calcium-activated chloride channel
Anoct_dimer	PF16178	Dimerisation domain of Ca+-activated chloride-channel, anoctamin
Anophelin	PF10731	Thrombin inhibitor from mosquito
ANP	PF00212	Atrial natriuretic peptide
Anp1	PF03452	Anp1
ANT	PF03374	Phage antirepressor protein KilAC domain
AntA	PF08346	AntA/AntB antirepressor
ANTAR	PF03861	ANTAR domain
ANTH	PF07651	ANTH domain
Anthrax-tox_M	PF09156	Anthrax toxin lethal factor, middle domain
Anthrax_toxA	PF03497	Anthrax toxin LF subunit
Anth_Ig	PF05587	Anthrax receptor extracellular domain
Anth_synt_I_N	PF04715	Anthranilate synthase component I, N terminal region
Anti-adapt_IraP	PF10796	Sigma-S stabilisation anti-adaptor protein
Anti-TRAP	PF15777	Tryptophan RNA-binding attenuator protein inhibitory protein
Antibiotic_NAT	PF02522	Aminoglycoside 3-N-acetyltransferase
Anticodon_1	PF08264	Anticodon-binding domain of tRNA
Antifungal_pept	PF11410	Antifungal peptide
Antifungal_prot	PF11402	Antifungal protein
Antigen_Bd37	PF11641	Glycosylphosphatidylinositol-anchored merozoite surface protein
Antigen_C	PF16364	Cell surface antigen C-terminus
Antig_Caf1	PF09255	Caf1 Capsule antigen
Antimicrobial10	PF08105	Metchnikowin family
Antimicrobial11	PF08106	Formaecin family
Antimicrobial12	PF08107	Pleurocidin family
Antimicrobial13	PF08108	Halocidin family
Antimicrobial14	PF08109	Lactocin 705 family
Antimicrobial15	PF08110	Ocellatin family
Antimicrobial17	PF08129	Alpha/beta enterocin family
Antimicrobial18	PF08130	Type A lantibiotic family
Antimicrobial19	PF08225	Pseudin antimicrobial peptide
Antimicrobial20	PF08256	Aurein-like antibiotic peptide
Antimicrobial21	PF14861	Plant antimicrobial peptide
Antimicrobial22	PF16047	Frog antimicrobial peptide
Antimicrobial23	PF16048	Frog antimicrobial peptide
Antimicrobial24	PF16049	Frog antimicrobial peptide
Antimicrobial25	PF16839	Nematode antimicrobial peptide
Antimicrobial_1	PF08018	Frog antimicrobial peptide
Antimicrobial_2	PF08023	Frog antimicrobial peptide
Antimicrobial_3	PF08025	Spider antimicrobial peptide
Antimicrobial_4	PF08024	Ant antimicrobial peptide
Antimicrobial_5	PF08026	Bee antimicrobial peptide
Antimicrobial_6	PF08036	Diapausin family of antimicrobial peptide
Antimicrobial_7	PF08102	Scorpion antimicrobial peptide
Antimicrobial_8	PF08103	Uperin family
Antimicrobial_9	PF08104	Ponericin L family
Antirestrict	PF03230	Antirestriction protein
Antistasin	PF02822	Antistasin family
Antiterm	PF03589	Antitermination protein
Ant_C	PF05586	Anthrax receptor C-terminus region
ANXA2R	PF15721	Annexin-2 receptor
An_peroxidase	PF03098	Animal haem peroxidase
AOC_like	PF18678	Allene oxide cyclase barrel like domain
AOX	PF01786	Alternative oxidase
AP-5_subunit_s1	PF15001	AP-5 complex subunit sigma-1
AP1AR	PF15745	AP-1 complex-associated regulatory protein
AP2	PF00847	AP2 domain
AP3B1_C	PF14796	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
AP3D1	PF06375	AP-3 complex subunit delta-1
AP4E_app_platf	PF14807	Adaptin AP4 complex epsilon appendage platform
APA3_viroporin	PF11289	Coronavirus accessory protein 3a
APAF1_C	PF17908	APAF-1 helical domain
ApbA	PF02558	Ketopantoate reductase PanE/ApbA
ApbA_C	PF08546	Ketopantoate reductase PanE/ApbA C terminal
ApbE	PF02424	ApbE family
Apc13p	PF05839	Apc13p protein
Apc15p	PF05841	Apc15p protein
APC1_C	PF18122	Anaphase-promoting complex sub unit 1 C-terminal domain
APCDDC	PF14921	Adenomatosis polyposis coli down-regulated 1
APC_15aa	PF05972	APC 15 residue motif
APC_basic	PF05956	APC basic domain
APC_N_CC	PF16689	Coiled-coil N-terminus of APC, dimerisation domain
APC_r	PF05923	APC repeat
APC_rep	PF18797	Adenomatous polyposis coli (APC) repeat
APC_u13	PF16634	Unstructured region on APC between APC_crr and SAMP
APC_u14	PF16635	Unstructured region on APC between SAMP and APC_crr
APC_u15	PF16636	Unstructured region on APC between APC_crr regions 5 and 6
APC_u5	PF16630	Unstructured region on APC between 1st and 2nd catenin-bdg motifs
APC_u9	PF16633	Unstructured region on APC between 1st two creatine-rich regions
ApeA_NTD1	PF18862	ApeA N-terminal domain 1
ApeC	PF16977	C-terminal domain of apextrin
Apelin	PF15360	APJ endogenous ligand
APG12	PF04110	Ubiquitin-like autophagy protein Apg12
APG17	PF04108	Autophagy protein Apg17
APG5	PF04106	Autophagy protein Apg5
APG6	PF04111	Apg6 BARA domain
APG6_N	PF17675	Apg6 coiled-coil region
APG9	PF04109	Autophagy protein Apg9
APH	PF01636	Phosphotransferase enzyme family
Aph-1	PF06105	Aph-1 protein
AphA_like	PF14557	Putative AphA-like transcriptional regulator
APH_6_hur	PF04655	Aminoglycoside/hydroxyurea antibiotic resistance kinase
API5	PF05918	Apoptosis inhibitory protein 5 (API5)
Apidaecin	PF00807	Apidaecin
Apis_Csd	PF11671	Complementary sex determiner protein
Apo-CII	PF05355	Apolipoprotein C-II
Apo-CIII	PF05778	Apolipoprotein CIII (Apo-CIII)
Apo-VLDL-II	PF05418	Apovitellenin I (Apo-VLDL-II)
ApoA-II	PF04711	Apolipoprotein A-II (ApoA-II)
ApoB100_C	PF12491	Apolipoprotein B100 C terminal
APOBEC1	PF18769	APOBEC1
APOBEC2	PF18772	APOBEC2
APOBEC3	PF18771	APOBEC3
APOBEC4	PF18775	APOBEC4
APOBEC4_like	PF18774	APOBEC4-like -AID/APOBEC-deaminase
APOBEC_C	PF05240	APOBEC-like C-terminal domain
APOBEC_N	PF08210	APOBEC-like N-terminal domain
ApoC-I	PF04691	Apolipoprotein C-I (ApoC-1)
APOC4	PF15119	Apolipoprotein C4
Apocytochr_F_C	PF01333	Apocytochrome F, C-terminal
Apocytochr_F_N	PF16639	Apocytochrome F, N-terminal
ApoL	PF05461	Apolipoprotein L
Apolipoprotein	PF01442	Apolipoprotein A1/A4/E domain
Apolipo_F	PF15148	Apolipoprotein F
ApoLp-III	PF07464	Apolipophorin-III precursor (apoLp-III)
ApoM	PF11032	ApoM domain
ApoO	PF09769	Apolipoprotein O
APO_RNA-bind	PF05634	APO RNA-binding
APP_amyloid	PF10515	Beta-amyloid precursor protein C-terminus
APP_Cu_bd	PF12924	Copper-binding of amyloid precursor, CuBD
APP_E2	PF12925	E2 domain of amyloid precursor protein
APP_N	PF02177	Amyloid A4 N-terminal heparin-binding
Apq12	PF12716	Nuclear pore assembly and biogenesis
APS-reductase_C	PF12139	Adenosine-5'-phosphosulfate reductase beta subunit
APS_kinase	PF01583	Adenylylsulphate kinase
APT	PF03440	Aerolysin/Pertussis toxin (APT) domain
Apt1	PF10351	Golgi-body localisation protein domain
Apyrase	PF06079	Apyrase
AP_endonuc_2	PF01261	Xylose isomerase-like TIM barrel
AP_endonuc_2_N	PF07582	AP endonuclease family 2 C terminus
Aquarius_N	PF16399	Intron-binding protein aquarius N-terminus
ARA70	PF12489	Nuclear coactivator
ArabFuran-catal	PF09206	Alpha-L-arabinofuranosidase B, catalytic
Arabinose_bd	PF12625	Arabinose-binding domain of AraC transcription regulator, N-term
Arabinose_Isome	PF02610	L-arabinose isomerase
Arabinose_Iso_C	PF11762	L-arabinose isomerase C-terminal domain
Arabinose_trans	PF04602	Mycobacterial cell wall arabinan synthesis protein
Arabino_trans_C	PF14896	EmbC C-terminal domain
Arabino_trans_N	PF17689	Arabinosyltransferase concanavalin like domain
AraC_binding	PF02311	AraC-like ligand binding domain
AraC_binding_2	PF14525	AraC-binding-like domain
AraC_N	PF06719	AraC-type transcriptional regulator N-terminus
ArAE_1	PF06081	Aromatic acid exporter family member 1
ArAE_1_C	PF11728	Putative aromatic acid exporter C-terminal domain
ArAE_2	PF10334	Aromatic acid exporter family member 2
ArAE_2_N	PF10337	Putative ER transporter, 6TM, N-terminal
Arb1	PF09692	Argonaute siRNA chaperone (ARC) complex subunit Arb1
Arb2	PF09757	Arb2 domain
Arc	PF03869	Arc-like DNA binding domain
Arcadin_1	PF18653	Arcadin 1
Archaeal_AmoA	PF12942	Archaeal ammonia monooxygenase subunit A (AmoA)
Archease	PF01951	Archease protein family (MTH1598/TM1083)
Arch_flagellin	PF01917	Archaebacterial flagellin
Arch_fla_DE	PF04659	Archaeal flagella protein
Arc_C	PF18162	Arc C-lobe
Arc_PepC	PF06819	Archaeal Peptidase A24 C-terminal Domain
Arc_PepC_II	PF06847	Archaeal Peptidase A24 C-terminus Type II
Arc_trans_TRASH	PF08394	Archaeal TRASH domain
ARD	PF03079	ARD/ARD' family
ArdA	PF07275	Antirestriction protein (ArdA)
AreA_N	PF07573	Nitrogen regulatory protein AreA N terminus
ArenaCapSnatch	PF17296	Arenavirus cap snatching domain
Arena_glycoprot	PF00798	Arenavirus glycoprotein
Arena_ncap_C	PF17290	Arenavirus nucleocapsid C-terminal domain
Arena_nucleocap	PF00843	Arenavirus nucleocapsid N-terminal domain
Arena_RNA_pol	PF06317	Arenavirus RNA polymerase
Arf	PF00025	ADP-ribosylation factor family
ARF7EP_C	PF14949	ARF7 effector protein C-terminus
ArfA	PF03889	Alternative ribosome-rescue factor A
Arfaptin	PF06456	Arfaptin-like domain
ArfGap	PF01412	Putative GTPase activating protein for Arf
Arginase	PF00491	Arginase family
Arginosuc_synth	PF00764	Arginosuccinate synthase
ArgJ	PF01960	ArgJ family
ARGLU	PF15346	Arginine and glutamate-rich 1
ArgoL1	PF08699	Argonaute linker 1 domain
ArgoL2	PF16488	Argonaute linker 2 domain
ArgoMid	PF16487	Mid domain of argonaute
ArgoN	PF16486	N-terminal domain of argonaute
Argos	PF11581	Antagonist of EGFR signalling, Argos
Arg_decarbox_C	PF17944	Arginine decarboxylase C-terminal helical extension
Arg_decarb_HB	PF17810	Arginine decarboxylase helical bundle domain
Arg_repressor	PF01316	Arginine repressor, DNA binding domain
Arg_repressor_C	PF02863	Arginine repressor, C-terminal domain
Arg_tRNA_synt_N	PF03485	Arginyl tRNA synthetase N terminal domain
ARHGEF5_35	PF15441	Rho guanine nucleotide exchange factor 5/35
ARID	PF01388	ARID/BRIGHT DNA binding domain
Arif-1	PF06770	Actin-rearrangement-inducing factor (Arif-1)
ARL17	PF15840	ADP-ribosylation factor-like protein 17
ARL2_Bind_BART	PF11527	The ARF-like 2 binding protein BART
ARL6IP6	PF15062	Haemopoietic lineage transmembrane helix
ArlS_N	PF18719	ArlS sensor domain
Arm	PF00514	Armadillo/beta-catenin-like repeat
Arm-DNA-bind_1	PF09003	Bacteriophage lambda integrase, Arm DNA-binding domain
Arm-DNA-bind_2	PF12167	Arm DNA-binding domain
Arm-DNA-bind_3	PF13356	Arm DNA-binding domain
Arm-DNA-bind_4	PF14657	Arm DNA-binding domain
Arm-DNA-bind_5	PF17293	Arm DNA-binding domain
Armet	PF10208	Degradation arginine-rich protein for mis-folding
Arm_2	PF04826	Armadillo-like
Arm_3	PF16186	Atypical Arm repeat
Arm_APC_u3	PF16629	Armadillo-associated region on APC
Arm_vescicular	PF18770	Armadillo tether-repeat of vescicular transport factor
ArnB_C	PF18677	Archaellum regulatory network B, C-terminal domain
Arnt_C	PF18583	Aminoarabinose transferase C-terminal domain
AroM	PF07302	AroM protein
Aromatic_hydrox	PF11723	Homotrimeric ring hydroxylase
AROS	PF15684	Active regulator of SIRT1, or 40S ribosomal protein S19-binding 1
ARPC4	PF05856	ARP2/3 complex 20 kDa subunit (ARPC4)
Arr-ms	PF12120	Rifampin ADP-ribosyl transferase
Arrestin_C	PF02752	Arrestin (or S-antigen), C-terminal domain
Arrestin_N	PF00339	Arrestin (or S-antigen), N-terminal domain
ARS2	PF04959	Arsenite-resistance protein 2
ArsA_ATPase	PF02374	Anion-transporting ATPase
ArsA_HSP20	PF17886	HSP20-like domain found in ArsA
ArsB	PF02040	Arsenical pump membrane protein
ArsC	PF03960	ArsC family
ArsD	PF06953	Arsenical resistance operon trans-acting repressor ArsD
ArsP_1	PF03773	Predicted permease
ArsP_2	PF11449	Putative, 10TM heavy-metal exporter
ArsR	PF09824	ArsR transcriptional regulator
ART	PF01129	NAD:arginine ADP-ribosyltransferase
ART-PolyVal	PF18760	ADP-Ribosyltransferase in polyvalent proteins
ARTD15_N	PF18084	ARTD15 N-terminal domain
Arteri_env	PF01606	Arterivirus envelope protein
Arteri_Gl	PF00951	Arterivirus GL envelope glycoprotein
Arteri_GP4	PF02497	Arterivirus glycoprotein
Arteri_nsp7a	PF16749	Arterivirus nonstructural protein 7 alpha
Arteri_nucleo	PF01481	Arterivirus nucleocapsid protein
Arv1	PF04161	Arv1-like family
Arylesterase	PF01731	Arylesterase
Arylsulfotrans	PF05935	Arylsulfotransferase (ASST)
Arylsulfotran_2	PF14269	Arylsulfotransferase (ASST)
Arylsulfotran_N	PF17425	Arylsulfotransferase Ig-like domain
ASC	PF00858	Amiloride-sensitive sodium channel
ASCH	PF04266	ASCH domain
ASD1	PF08688	Apx/Shroom domain ASD1
ASD2	PF08687	Apx/Shroom domain ASD2
ASF1_hist_chap	PF04729	ASF1 like histone chaperone
ASFV_360	PF01671	African swine fever virus multigene family 360 protein
ASFV_J13L	PF05568	African swine fever virus J13L protein
ASFV_L11L	PF05293	African swine fever virus (ASFV) L11L protein
ASFV_p27	PF06556	IAP-like protein p27 C-terminus
ASH	PF15780	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
Ashwin	PF15323	Developmental protein
AsiA	PF09010	Anti-Sigma Factor A
ASL_C	PF08328	Adenylosuccinate lyase C-terminal
ASL_C2	PF14698	Argininosuccinate lyase C-terminal
AsmA	PF05170	AsmA family
AsmA_1	PF13109	AsmA-like C-terminal region
